Date,Open,Close,High,Low,Adj_close,Volume
2002-10-22,7060,6800,7060,6800,1203,142000
2002-10-23,6810,6900,6940,6800,1221,90500
2002-10-24,7080,6850,7080,6800,1212,161000
2002-10-25,6800,6800,6900,6770,1203,80500
2002-10-28,6820,6900,6920,6820,1221,113500
2002-10-29,6940,6930,6940,6850,1226,65500
2002-10-30,6940,6890,6960,6810,1219,81000
2002-10-31,6900,6810,6900,6810,1205,70000
2002-11-01,6890,6750,6890,6750,1194,94500
2002-11-04,6830,6810,6830,6750,1205,65500
2002-11-05,6800,6730,6840,6720,1190,80500
2002-11-06,6850,6800,6850,6730,1203,87000
2002-11-07,6830,6770,6860,6770,1198,82500
2002-11-08,6770,6750,6790,6740,1194,105000
2002-11-11,6680,6720,6770,6680,1189,46000
2002-11-12,6700,6720,6760,6670,1189,75500
2002-11-13,6720,6720,6760,6710,1189,64500
2002-11-14,6710,6770,6810,6710,1198,159500
2002-11-15,6840,6790,6870,6740,1201,73000
2002-11-18,6750,6730,6840,6730,1190,48500
2002-11-19,6850,6720,6850,6710,1189,70000
2002-11-20,6780,6840,6860,6730,1210,163000
2002-11-21,6930,6810,6930,6800,1205,120500
2002-11-22,6900,6830,6900,6770,1208,136000
2002-11-25,6860,6790,6870,6780,1201,77500
2002-11-26,6810,6800,6830,6770,1203,101000
2002-11-27,6800,6830,6850,6790,1208,109500
2002-11-28,6900,6930,7000,6870,1226,221500
2002-11-29,6940,6950,7060,6910,1229,110000
2002-12-03,7010,7040,7080,6950,1245,209500
2002-12-04,7050,6960,7050,6920,1231,151000
2002-12-05,7000,7090,7090,6950,1254,114000
2002-12-06,7120,6970,7120,6960,1233,78500
2002-12-09,6930,6920,7050,6910,1224,160000
2002-12-10,6900,7050,7330,6900,1247,507000
2002-12-11,7140,7010,7140,6970,1240,130000
2002-12-12,7080,6970,7080,6960,1233,164500
2002-12-13,7020,7020,7050,6970,1242,111500
2002-12-16,7000,6970,7050,6970,1233,132000
2002-12-17,7000,7000,7050,6900,1238,185000
2002-12-18,7000,6980,7020,6930,1235,102500
2002-12-20,6940,6880,6970,6880,1217,71500
2002-12-23,6920,6720,7030,6690,1189,120000
2002-12-24,6720,6700,6790,6550,1185,77000
2002-12-26,6650,6640,6830,6620,1175,116000
2002-12-27,6640,6660,6700,6620,1178,90500
2002-12-30,6650,6510,6650,6420,1151,263500
2003-01-02,6510,6600,6600,6460,1167,56500
2003-01-03,6670,6730,6760,6670,1190,84000
2003-01-06,6670,6670,6740,6620,1180,152500
2003-01-07,6690,6610,6730,6600,1169,162500
2003-01-08,6730,6610,6730,6610,1169,59000
2003-01-09,6640,6560,6640,6530,1160,119500
2003-01-10,6640,6540,6640,6480,1157,112000
2003-01-13,6470,6600,6630,6470,1167,51500
2003-01-14,6640,6650,6650,6510,1176,133500
2003-01-15,6690,6640,6690,6570,1175,109000
2003-01-16,6600,6650,6680,6550,1176,77500
2003-01-17,6740,6600,6740,6600,1167,73000
2003-01-20,6600,6610,6640,6550,1169,57500
2003-01-21,6560,6620,6620,6560,1171,33000
2003-01-22,6600,6620,6630,6540,1171,125500
2003-01-23,6660,6630,6670,6570,1173,102500
2003-01-24,6610,6600,6710,6590,1167,185000
2003-01-27,6540,6490,6550,6400,1148,67000
2003-01-28,6430,6440,6480,6400,1139,38500
2003-01-29,6470,6360,6500,6350,1125,83000
2003-01-30,6450,6440,6700,6370,1139,148000
2003-02-03,6410,6520,6550,6410,1153,30000
2003-02-04,6540,6520,6580,6500,1153,41500
2003-02-05,6500,6500,6540,6450,1150,49000
2003-02-06,6500,6480,6530,6410,1146,56000
2003-02-07,6440,6410,6550,6410,1134,35000
2003-02-10,6330,6420,6500,6330,1136,9500
2003-02-11,6440,6380,6500,6350,1128,54000
2003-02-12,6350,6400,6450,6310,1132,63500
2003-02-13,6400,6420,6450,6390,1136,61500
2003-02-14,6430,6550,6610,6430,1159,450000
2003-02-17,6680,6690,6690,6610,1183,84000
2003-02-18,6770,6730,6800,6700,1190,139000
2003-02-19,6790,6700,6830,6700,1185,61500
2003-02-20,6620,6640,6740,6620,1175,40000
2003-02-21,6640,6580,6700,6580,1164,31000
2003-02-24,6600,6660,6720,6600,1178,35500
2003-02-25,6610,6540,6670,6520,1157,97500
2003-02-26,6630,6530,6670,6520,1155,59000
2003-02-27,6560,6560,6610,6530,1160,113500
2003-02-28,6550,6570,6650,6550,1162,50000
2003-03-03,6570,6670,6690,6570,1180,78000
2003-03-04,6660,6580,6660,6550,1164,43500
2003-03-05,6580,6450,6650,6410,1141,131500
2003-03-06,6430,6450,6490,6330,1141,35500
2003-03-07,6220,6230,6370,6220,1102,53500
2003-03-10,6200,6130,6210,6120,1084,34000
2003-03-11,6030,5950,6040,5910,1052,54500
2003-03-12,6000,6040,6080,5960,1068,39000
2003-03-13,6100,5950,6140,5910,1052,53500
2003-03-14,6050,6110,6190,6000,1081,171500
2003-03-17,6100,6000,6150,5950,1061,72000
2003-03-18,6130,6140,6200,6030,1086,176000
2003-03-19,6110,6100,6160,6070,1079,89500
2003-03-20,6160,6260,6300,6130,1107,148500
2003-03-21,6350,6450,6450,6300,1141,253500
2003-03-24,6480,6510,6560,6380,1151,304500
2003-03-25,6250,6230,6400,6210,1102,307000
2003-03-26,6340,6480,6630,6320,1146,480500
2003-03-27,6510,6500,6540,6410,1150,513500
2003-03-28,6210,6140,6240,6110,1086,183000
2003-03-31,6030,5940,6100,5940,1051,138500
2003-04-01,5810,5910,6000,5810,1045,82000
2003-04-02,5920,6080,6140,5920,1075,291000
2003-04-03,6230,6480,6580,6110,1146,936500
2003-04-04,6450,6210,6470,6150,1098,390000
2003-04-07,6490,6430,6500,6360,1137,541500
2003-04-08,6350,6290,6450,6260,1113,250000
2003-04-09,6230,6110,6280,6050,1081,220500
2003-04-10,6170,6150,6220,6090,1088,134500
2003-04-11,6130,6190,6260,6130,1095,196500
2003-04-14,6230,6310,6320,6220,1116,194000
2003-04-15,6390,6320,6400,6260,1118,283500
2003-04-16,6330,6420,6520,6330,1136,435000
2003-04-17,6430,6350,6490,6350,1123,132000
2003-04-18,6410,6430,6440,6340,1137,157000
2003-04-21,6460,6480,6550,6430,1146,163000
2003-04-22,6480,6330,6500,6290,1120,218000
2003-04-23,6350,6350,6420,6300,1123,236000
2003-04-24,6410,6600,6780,6410,1167,1567000
2003-04-25,6690,6210,6690,6170,1098,734500
2003-04-28,6100,6080,6260,6080,1075,267000
2003-04-29,6150,6170,6210,6100,1091,319500
2003-04-30,6280,6150,6290,6150,1088,293500
2003-05-02,6150,6120,6170,6070,1082,146000
2003-05-06,6180,6200,6250,6120,1097,139500
2003-05-07,6210,6210,6280,6180,1098,182000
2003-05-09,6260,6220,6280,6150,1100,144000
2003-05-12,6280,6320,6440,6220,1118,314000
2003-05-13,6350,6260,6350,6230,1107,178500
2003-05-14,6250,6280,6340,6230,1111,56000
2003-05-15,6310,6250,6310,6100,1105,135000
2003-05-16,6290,6300,6370,6220,1114,111000
2003-05-19,6360,6200,6360,6200,1097,154000
2003-05-20,6060,6230,6350,6060,1102,87000
2003-05-21,6230,6190,6300,6170,1095,141000
2003-05-22,6270,6500,6500,6190,1150,636000
2003-05-23,6850,7200,7240,6810,1274,1648500
2003-05-26,7220,7100,7370,7070,1256,651000
2003-05-27,7200,7390,7410,6940,1307,559000
2003-05-28,7500,7400,7750,7250,1309,515500
2003-05-29,7350,7430,7430,7140,1314,337500
2003-05-30,7440,7600,7600,7200,1344,375000
2003-06-02,7800,7700,7900,7530,1362,301500
2003-06-03,7700,7400,7700,7380,1309,138500
2003-06-04,7310,7290,7400,7080,1290,454500
2003-06-05,7290,7290,7450,7200,1290,295000
2003-06-09,7210,7150,7330,7150,1265,216000
2003-06-10,7230,7080,7230,7020,1252,193000
2003-06-11,7100,7080,7190,7010,1252,192500
2003-06-12,7180,7170,7180,7040,1268,227500
2003-06-13,7080,7090,7180,7050,1254,167500
2003-06-16,7110,7000,7110,7000,1238,174000
2003-06-17,7100,7060,7130,7000,1249,228500
2003-06-18,7050,7090,7100,7010,1254,236000
2003-06-19,7060,7070,7120,7030,1251,73500
2003-06-20,7030,7170,7180,7030,1268,109500
2003-06-23,7130,7070,7200,7050,1251,59500
2003-06-24,7050,6880,7050,6880,1217,91500
2003-06-25,7000,7270,7480,6980,1286,1227000
2003-06-26,7280,7180,7300,7130,1270,156000
2003-06-27,7150,7070,7250,7040,1251,138000
2003-06-30,7010,7010,7280,6950,1240,126000
2003-07-01,6990,6910,7100,6850,1222,140500
2003-07-02,6970,6930,6990,6900,1226,104000
2003-07-03,6950,6920,7090,6920,1224,121000
2003-07-04,6940,6950,7030,6910,1229,123000
2003-07-07,7030,6860,7070,6840,1213,783000
2003-07-08,7000,6860,7000,6860,1213,175000
2003-07-09,6910,6860,6940,6850,1213,129000
2003-07-10,6860,6880,6980,6850,1217,156500
2003-07-11,6940,6990,7140,6910,1236,380500
2003-07-14,7050,6970,7070,6950,1233,106500
2003-07-15,7030,7030,7120,6990,1244,202500
2003-07-16,7030,7230,7260,7000,1279,452500
2003-07-18,7230,7360,7500,7090,1302,680000
2003-07-21,7310,7540,7740,7310,1334,784500
2003-07-22,7460,7750,7880,7420,1371,712500
2003-07-23,7850,8050,8070,7820,1424,937500
2003-07-24,8210,7860,8280,7850,1390,631500
2003-07-25,7850,8010,8030,7850,1417,453000
2003-07-28,8180,8280,8280,7910,1465,426000
2003-07-29,8060,7950,8200,7950,1406,118500
2003-07-30,7880,8260,8270,7850,1461,309000
2003-07-31,8250,8900,9000,8200,1574,898000
2003-08-01,9000,10150,10200,8900,1796,1789500
2003-08-04,10000,9160,10000,8970,1620,402500
2003-08-05,9370,8810,9370,8640,1558,395000
2003-08-06,8620,8710,9130,8520,1541,280000
2003-08-07,8850,8490,8950,8450,1502,208000
2003-08-08,8600,8400,8690,8350,1486,162500
2003-08-11,8300,8530,8540,8290,1509,167000
2003-08-12,8750,8990,9150,8570,1590,296500
2003-08-13,9000,8640,9000,8600,1528,110000
2003-08-14,8520,8280,8650,8220,1465,251500
2003-08-18,8120,8160,8280,8050,1443,149500
2003-08-19,8220,8240,8290,8100,1458,118000
2003-08-20,8140,8100,8220,7950,1433,216500
2003-08-21,8030,8070,8200,7960,1428,137500
2003-08-22,8110,8000,8150,8000,1415,96500
2003-08-25,7930,7960,8150,7930,1408,39000
2003-08-26,7920,8040,8200,7920,1422,102000
2003-08-27,8030,8000,8170,8000,1415,66000
2003-08-28,8150,8080,8200,8020,1429,73000
2003-08-29,8150,8190,8200,8030,1449,118500
2003-09-01,8190,8050,8190,8000,1424,122000
2003-09-02,8020,8130,8160,8000,1438,179500
2003-09-03,8160,8500,8500,8140,1504,355000
2003-09-04,8610,8430,8800,8370,1491,207000
2003-09-05,8500,8220,8500,8150,1454,102000
2003-09-08,8210,8020,8210,8020,1419,59000
2003-09-09,8100,8160,8200,8020,1443,89500
2003-09-15,8100,8110,8300,8050,1435,38500
2003-09-16,8090,8100,8190,8060,1433,33000
2003-09-17,8130,8410,8650,8130,1488,208000
2003-09-18,8510,8230,8510,8220,1456,55000
2003-09-19,8390,8120,8430,8120,1436,47000
2003-09-22,8080,7910,8170,7910,1399,113000
2003-09-23,7700,7850,7910,7700,1389,76000
2003-09-24,7800,7800,7900,7780,1380,61000
2003-09-25,7800,7630,7900,7560,1350,114000
2003-09-26,7600,7690,7700,7600,1360,65000
2003-09-29,7690,7780,7890,7690,1376,52500
2003-09-30,7780,7840,7960,7780,1387,35500
2003-10-01,7820,7800,7860,7720,1380,33500
2003-10-02,7850,7960,7970,7800,1408,22000
2003-10-06,7810,7920,8050,7810,1401,20500
2003-10-07,7850,8000,8000,7810,1415,21000
2003-10-08,8020,7740,8020,7740,1369,45500
2003-10-09,7700,7620,7850,7620,1348,82500
2003-10-10,7650,7520,7740,7470,1330,122000
2003-10-13,7600,7390,7600,7300,1307,154000
2003-10-14,7410,7370,7460,7300,1304,188500
2003-10-15,7350,7240,7380,7200,1281,237500
2003-10-16,7220,7250,7320,7210,1282,105500
2003-10-17,7300,7180,7300,7180,1270,93000
2003-10-20,7120,7170,7240,7080,1268,164500
2003-10-21,7200,7180,7240,7170,1270,62000
2003-10-22,7150,7200,7270,7150,1274,59000
2003-10-23,7170,7090,7200,7060,1254,57500
2003-10-24,7090,7100,7210,7090,1256,49500
2003-10-27,7090,7120,7200,7090,1259,43000
2003-10-28,7110,7110,7200,7090,1258,68500
2003-10-29,7120,7110,7250,7090,1258,91500
2003-10-30,7130,7080,7160,7080,1252,44000
2003-10-31,7090,7020,7100,7000,1242,106000
2003-11-03,7060,7050,7150,7030,1247,39000
2003-11-04,7100,7090,7190,7050,1254,81000
2003-11-05,7070,7130,7150,7020,1261,56500
2003-11-06,7220,7040,7220,7040,1245,89500
2003-11-07,7040,7040,7070,7000,1245,110000
2003-11-10,7040,7000,7100,6970,1238,88000
2003-11-11,7000,7070,7140,6980,1251,38500
2003-11-12,7000,7050,7070,7000,1247,59500
2003-11-13,7060,7140,7170,7060,1263,86500
2003-11-14,7150,7160,7180,7080,1267,75500
2003-11-17,7250,7050,7250,7050,1247,153500
2003-11-18,7050,7020,7050,6880,1242,158000
2003-11-19,6960,6880,7110,6870,1217,93500
2003-11-20,6850,6710,6940,6710,1187,89500
2003-11-21,6710,6660,6710,6630,1178,49000
2003-11-24,6630,6610,6630,6530,1169,81500
2003-11-25,6750,6620,6750,6580,1171,52500
2003-11-26,6700,6660,6700,6650,1178,18000
2003-11-27,6620,6680,6690,6620,1182,42500
2003-11-28,6700,6780,6790,6700,1199,29500
2003-12-01,6710,6850,6900,6710,1212,22000
2003-12-02,6860,6770,6980,6760,1198,30500
2003-12-03,6700,6770,6880,6680,1198,88000
2003-12-04,6880,6970,7010,6800,1233,100500
2003-12-05,7100,6820,7100,6820,1206,44500
2003-12-08,6760,6700,6800,6700,1185,66000
2003-12-09,6650,6690,6720,6650,1183,94500
2003-12-10,6850,6700,6850,6670,1185,113500
2003-12-11,6680,6690,6750,6670,1183,144000
2003-12-12,6750,6690,6750,6680,1183,66500
2003-12-15,6700,6760,6780,6690,1196,502500
2003-12-16,6760,6660,6760,6650,1178,170000
2003-12-17,6670,6750,6770,6660,1194,215500
2003-12-18,6770,6680,6770,6680,1182,149000
2003-12-19,6680,6690,6730,6680,1183,77000
2003-12-22,6700,6670,6770,6670,1180,87500
2003-12-23,6670,6650,6750,6650,1176,64500
2003-12-24,6600,6640,6700,6600,1175,51500
2003-12-26,6640,6690,6690,6590,1183,86500
2003-12-29,6700,6690,6720,6600,1183,49000
2003-12-30,6690,6750,6760,6640,1194,58500
2004-01-02,6720,6750,6760,6700,1194,56500
2004-01-05,6780,6780,6780,6700,1199,95500
2004-01-06,6790,6810,6880,6780,1205,101000
2004-01-07,6820,6760,6840,6750,1196,103500
2004-01-08,6730,6740,6790,6720,1192,34000
2004-01-09,6790,6750,6800,6700,1194,40500
2004-01-12,6740,6710,6790,6700,1187,45000
2004-01-13,6780,6850,6940,6700,1212,96000
2004-01-14,6850,6800,6850,6760,1203,43500
2004-01-15,6800,6730,6840,6730,1190,26000
2004-01-16,6700,6700,6790,6680,1185,53500
2004-01-19,6660,6630,6740,6620,1173,57000
2004-01-20,6630,6680,6700,6630,1182,29000
2004-01-26,6640,6660,6710,6640,1178,25000
2004-01-27,6650,6700,6820,6630,1185,58000
2004-01-28,6640,6770,6790,6640,1198,33500
2004-01-29,6700,6680,6780,6670,1182,15500
2004-01-30,6670,6720,6800,6670,1189,70000
2004-02-02,6670,6820,6840,6670,1206,53000
2004-02-03,6740,7020,7260,6740,1242,378000
2004-02-04,7200,8070,8070,7120,1428,1635000
2004-02-05,8790,7280,9260,7220,1288,3077500
2004-02-06,7550,7480,7800,7030,1323,1463500
2004-02-09,7480,7470,7830,7200,1321,1423000
2004-02-10,7300,7100,7480,7100,1256,719500
2004-02-11,7080,7080,7220,7030,1252,317000
2004-02-12,7100,7100,7250,7070,1256,297500
2004-02-13,7170,7260,7260,7080,1284,277500
2004-02-16,7400,7080,7400,7080,1252,220000
2004-02-17,7220,7070,7220,7070,1251,152000
2004-02-18,7050,7090,7110,7050,1254,154500
2004-02-19,7140,6900,7140,6880,1221,251500
2004-02-20,6850,6890,7050,6830,1219,150000
2004-02-23,6860,6870,7000,6860,1215,67000
2004-02-24,6850,6800,6940,6800,1203,111000
2004-02-25,6810,6850,6920,6810,1212,97500
2004-02-26,6850,6870,6920,6850,1215,37000
2004-02-27,6970,6970,7070,6910,1233,83500
2004-03-02,6970,6900,7030,6900,1221,84500
2004-03-03,6850,6910,7030,6850,1222,100000
2004-03-04,6920,6930,6990,6920,1226,81000
2004-03-05,6950,6950,7060,6930,1229,143000
2004-03-08,6950,6990,7020,6950,1236,126500
2004-03-09,6960,6970,7000,6960,1233,39000
2004-03-10,6960,6980,7040,6960,1235,117000
2004-03-11,6980,6990,7070,6960,1236,112500
2004-03-12,6970,6910,7000,6860,1222,276000
2004-03-15,6870,7200,7200,6870,1274,226500
2004-03-16,7130,7300,7400,7120,1291,318000
2004-03-17,7270,7370,7380,7200,1304,254000
2004-03-18,7430,7570,7640,7310,1339,230000
2004-03-19,7480,7640,7640,7410,1351,169500
2004-03-22,7640,7700,7950,7610,1362,252000
2004-03-23,7600,7570,7700,7480,1339,113500
2004-03-24,7510,7470,7630,7400,1321,134500
2004-03-25,7450,7340,7540,7330,1298,63500
2004-03-26,7440,7500,7500,7340,1327,130000
2004-03-29,7400,7420,7540,7300,1313,132500
2004-03-30,7180,7100,7300,7030,1256,212000
2004-03-31,7120,7040,7120,6930,1245,107500
2004-04-01,7000,6950,7000,6910,1229,30500
2004-04-02,6940,6960,6970,6900,1231,73000
2004-04-06,7100,6970,7100,6970,1233,58000
2004-04-07,7000,7030,7040,6960,1244,29500
2004-04-08,7030,6930,7030,6920,1226,72000
2004-04-09,7000,6960,7080,6930,1231,42500
2004-04-12,6950,6920,7050,6910,1224,116500
2004-04-13,6930,6890,7000,6880,1219,85500
2004-04-14,6880,6880,6980,6880,1217,45000
2004-04-16,6970,6870,6970,6810,1215,24000
2004-04-19,6870,6850,6920,6800,1212,54500
2004-04-20,6770,6840,6880,6770,1210,47000
2004-04-21,6800,6800,6830,6800,1203,42000
2004-04-22,6890,6800,6920,6760,1203,37000
2004-04-23,6950,6870,6980,6870,1215,75500
2004-04-26,6880,7190,7250,6880,1272,211500
2004-04-27,7240,7020,7250,6960,1242,107000
2004-04-28,7070,6820,7070,6810,1206,93000
2004-04-29,6700,6700,6840,6670,1185,122500
2004-04-30,6660,6700,6750,6660,1185,61500
2004-05-03,6700,6660,6730,6630,1178,29500
2004-05-04,6710,6720,6790,6710,1189,20000
2004-05-06,6680,6690,6730,6630,1183,67500
2004-05-07,6640,6670,6700,6620,1180,54000
2004-05-10,6650,6350,6700,6350,1123,115000
2004-05-11,6360,6420,6450,6350,1136,32000
2004-05-12,6600,6520,6600,6400,1153,18000
2004-05-13,6500,6390,6590,6390,1130,37000
2004-05-14,6450,6360,6600,6360,1125,50500
2004-05-17,6360,6240,6520,6100,1104,40500
2004-05-18,6010,6140,6270,6010,1086,28000
2004-05-19,6130,6220,6290,6130,1100,53500
2004-05-20,6130,6130,6220,6100,1084,29000
2004-05-21,6190,6280,6330,6130,1111,22500
2004-05-24,6370,6330,6370,6190,1120,21500
2004-05-25,6290,6340,6340,6160,1121,27500
2004-05-27,6380,7100,7100,6380,1256,80000
2004-05-28,6780,6730,6850,6570,1190,28500
2004-05-31,6750,6560,6750,6540,1160,20000
2004-06-01,6650,6690,6690,6510,1183,10500
2004-06-02,6730,6660,6730,6510,1178,12000
2004-06-03,6680,6510,6740,6500,1151,79500
2004-06-04,6520,6570,6650,6250,1162,40000
2004-06-07,6470,6600,6610,6470,1167,40500
2004-06-08,6530,6590,6670,6530,1166,35000
2004-06-09,6650,6660,6810,6580,1178,88000
2004-06-10,6690,6650,6780,6610,1176,76500
2004-06-11,6650,6620,6720,6420,1171,31000
2004-06-14,6420,6430,6690,6420,1137,19000
2004-06-15,6290,6360,6570,6290,1125,25000
2004-06-16,6400,6670,6670,6390,1180,73500
2004-06-17,6780,6880,6880,6620,1217,74000
2004-06-18,6900,6770,7400,6750,1198,215000
2004-06-21,6610,6750,6900,6610,1194,15500
2004-06-22,6800,6590,6800,6580,1166,7000
2004-06-23,6690,7000,7300,6600,1238,105500
2004-06-24,6900,7000,7100,6900,1238,100000
2004-06-25,7010,7100,7240,6960,1256,158000
2004-06-28,7110,7030,7150,7030,1244,17000
2004-06-29,7030,6920,7030,6900,1224,10000
2004-06-30,6900,6920,7040,6850,1224,22500
2004-07-01,6990,6920,6990,6920,1224,10000
2004-07-02,6900,6950,6970,6850,1229,8000
2004-07-05,6950,7080,7100,6930,1252,40500
2004-07-06,7020,7130,7220,7020,1261,123000
2004-07-07,7090,7010,7240,7010,1240,144500
2004-07-08,7010,6940,7110,6920,1228,48500
2004-07-09,6860,6900,6950,6860,1221,44500
2004-07-12,6830,6860,6950,6830,1213,12000
2004-07-13,6800,6790,6940,6760,1201,31000
2004-07-14,6900,7060,7150,6710,1249,130000
2004-07-15,7020,7000,7150,6930,1238,41000
2004-07-16,6800,7000,7400,6800,1238,206500
2004-07-19,6920,6900,7000,6900,1221,56000
2004-07-20,6900,6760,6900,6760,1196,43500
2004-07-21,6770,6700,6850,6670,1185,60000
2004-07-22,6670,6600,6700,6600,1167,53500
2004-07-23,6650,6660,6930,6600,1178,365500
2004-07-26,6900,7060,7200,6820,1249,109500
2004-07-27,6990,6730,6990,6720,1190,22000
2004-07-28,6750,6780,7100,6750,1199,30500
2004-07-29,6800,6670,6800,6670,1180,40000
2004-07-30,6680,6700,6840,6680,1185,1500
2004-08-02,6900,6690,6900,6650,1183,29000
2004-08-03,6680,6650,6900,6620,1176,10500
2004-08-04,6610,6720,6790,6610,1189,9000
2004-08-05,6640,6680,6800,6640,1182,7000
2004-08-06,6680,6670,6750,6670,1180,9000
2004-08-09,6660,6690,6710,6650,1183,10500
2004-08-10,6630,6700,6800,6630,1185,39500
2004-08-11,6710,6690,6780,6680,1183,30000
2004-08-12,6690,6700,6780,6670,1185,14000
2004-08-13,6660,6740,6750,6660,1192,17500
2004-08-16,6680,6780,6800,6680,1199,11500
2004-08-17,6850,6750,6850,6750,1194,7500
2004-08-18,6750,6770,6790,6750,1198,5500
2004-08-19,6610,6770,6810,6610,1198,27000
2004-08-20,6720,6770,6830,6720,1198,12500
2004-08-23,6840,6910,6990,6840,1222,37500
2004-08-24,6910,6950,7000,6850,1229,64000
2004-08-25,7150,6930,7170,6910,1226,191500
2004-08-26,7000,6930,7000,6850,1226,35000
2004-08-27,6910,6870,6950,6860,1215,48000
2004-08-30,6870,6870,6900,6800,1215,31500
2004-08-31,6850,6900,6920,6820,1221,55000
2004-09-01,6910,6930,6980,6880,1226,48500
2004-09-02,6920,6950,7000,6890,1229,63000
2004-09-03,6910,7050,7080,6910,1247,71000
2004-09-06,6990,7010,7160,6990,1240,34000
2004-09-07,7000,6980,7000,6910,1235,26500
2004-09-08,6880,6910,7000,6880,1222,31000
2004-09-09,6910,6990,7000,6900,1236,7000
2004-09-10,6940,7010,7010,6900,1240,41000
2004-09-13,7040,6930,7040,6930,1226,36000
2004-09-14,6940,6980,7060,6940,1235,27000
2004-09-15,6980,6960,7090,6940,1231,44000
2004-09-16,6950,7010,7020,6940,1240,10000
2004-09-17,7000,7000,7060,6970,1238,19500
2004-09-20,6920,6990,7040,6920,1236,34500
2004-09-21,6920,6970,6990,6900,1233,45500
2004-09-22,7000,6970,7020,6920,1233,12500
2004-09-23,6910,6940,6940,6870,1228,23000
2004-09-24,6900,6940,6940,6900,1228,9000
2004-09-30,6950,7140,7270,6950,1263,55000
2004-10-01,7140,7030,7140,6990,1244,48500
2004-10-04,7040,7040,7130,7040,1245,66000
2004-10-05,7040,7100,7150,7040,1256,100500
2004-10-06,7020,7090,7140,7020,1254,40500
2004-10-07,7070,7100,7100,7010,1256,20500
2004-10-08,7010,7130,7250,7010,1261,151500
2004-10-11,7110,7180,7210,7100,1270,54000
2004-10-12,7240,7190,7240,7080,1272,62500
2004-10-13,7110,7110,7180,7100,1258,28500
2004-10-14,7100,7060,7100,7000,1249,29000
2004-10-15,6980,7000,7120,6980,1238,58000
2004-10-18,6960,7050,7050,6940,1247,17000
2004-10-19,7090,7140,7180,7040,1263,28000
2004-10-20,7050,7080,7110,7000,1252,45500
